StudentID,Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk
SN90182733,Male,2018,4.8,Disability_Cognitive,1,116,116,2,1,2,1,1,15,34,10,17,7,14,17,26,29,30,6,34,0,3,1,1,1,2,0,2,TRUE
SN95130675,Female,2017,5.1,Disability_Cognitive,0,95,95,2,1,0,0,0,28,34,-1,1,11,15,24,26,24,26,34,42,1,2,1,1,0,2,0,2,FALSE
SN08148488,Female,2016,4.8,Disability_Non-disable,0,114,114,2,2,0,0,0,24,28,0,14,10,12,22,19,22,26,31,28,2,2,1,1,1,2,2,2,FALSE
SN04581031,Male,2020,5.6,Disability_Non-disable,0,113,113,1,1,2,2,2,59,62,16,-4,21,24,29,31,32,30,59,49,3,2,1,2,2,4,3,4,FALSE
SN99675544,Female,2016,5.1,Disability_Non-disable,0,114,114,2,1,2,2,2,26,37,15,17,10,15,22,31,29,29,51,41,1,2,1,2,0,1,0,0,FALSE
SN38129182,Female,2017,5.2,Disability_Non-disable,0,120,120,3,2,0,0,0,21,29,0,0,4,12,16,17,18,25,13,25,2,2,1,1,2,3,2,2,TRUE
SN78076530,Female,2017,5.7,Disability_Non-disable,0,120,120,3,1,1,0,1,17,30,1,1,14,10,17,17,19,23,15,27,3,4,1,1,2,1,2,2,TRUE
SN26849650,Female,2018,5.0,Disability_Non-disable,0,95,95,2,2,2,2,1,15,29,10,10,6,15,19,19,23,28,8,33,2,2,1,1,1,1,2,2,FALSE
SN39301968,Female,2021,5.2,Disability_Non-disable,0,98,98,2,1,2,2,1,20,33,-2,1,9,13,18,25,26,30,17,35,1,2,0,1,1,2,1,1,FALSE
SN16199994,Female,2016,5.0,Disability_Cognitive,0,116,116,3,3,1,0,0,4,31,5,14,6,11,20,22,25,29,10,28,0,2,1,2,0,2,0,1,FALSE
SN54577588,Female,2020,5.0,Disability_Cognitive,1,99,99,2,1,0,0,0,21,38,9,1,9,15,26,21,25,27,28,9,1,2,1,1,1,1,1,1,FALSE
SN81279846,Male,2020,5.8,Disability_Non-disable,0,101,101,3,3,2,1,1,19,28,1,3,11,18,22,20,29,31,21,39,2,4,2,2,1,2,2,2,FALSE
SN64287143,Female,2016,5.0,Disability_Non-disable,0,120,120,4,2,2,1,0,28,50,0,-2,15,19,24,22,25,30,54,40,2,3,1,2,3,2,2,2,FALSE
SN49418732,Female,2020,5.6,Disability_Non-disable,0,116,116,3,1,2,2,2,20,27,11,16,10,14,16,18,24,26,21,43,0,3,1,3,0,3,0,2,FALSE
SN37667074,Male,2017,5.0,Disability_Cognitive,1,95,95,2,2,2,0,0,13,26,7,15,3,12,14,14,14,15,7,10,0,1,0,1,0,1,0,2,TRUE
SN91283773,Female,2017,5.5,Disability_SocialEmotional,0,97,97,3,2,2,1,0,27,33,-1,0,15,16,23,24,26,26,24,36,2,3,1,2,2,2,2,2,FALSE
SN25919919,Female,2018,4.8,Disability_Cognitive,0,95,95,2,2,2,0,1,3,21,3,8,1,12,16,19,17,23,5,16,2,1,1,0,1,1,2,1,FALSE
SN18432486,Male,2020,5.4,Disability_Cognitive,0,113,113,2,2,2,2,0,20,29,11,15,11,11,17,19,17,23,25,36,1,3,2,2,2,2,2,2,FALSE
SN18470991,Male,2021,5.8,Disability_SocialEmotional,0,91,89,2,1,2,2,2,18,29,0,1,17,15,19,17,23,27,26,46,2,3,1,2,1,4,2,2,FALSE
SN29443163,Male,2018,5.3,Disability_Non-disable,0,92,92,3,2,1,1,0,18,24,-1,0,5,11,16,18,17,24,20,26,2,3,0,2,2,2,0,2,TRUE
SN61816515,Female,2017,5.1,Disability_Non-disable,0,95,95,2,1,2,0,0,12,31,4,14,2,16,23,20,28,29,17,23,0,2,1,2,0,2,1,2,FALSE
SN06737451,Female,2017,5.2,Disability_Non-disable,0,88,88,2,1,2,2,2,19,23,0,-3,14,21,22,23,25,25,14,33,2,2,1,2,2,2,1,1,FALSE
SN37588897,Female,2021,4.7,Disability_Non-disable,0,120,109,2,1,2,2,2,17,31,0,14,4,10,23,20,25,25,15,35,2,2,1,1,0,3,2,2,TRUE
SN57612203,Male,2020,5.7,Disability_Cognitive,0,101,101,3,1,1,1,0,14,34,6,15,7,14,23,24,25,28,24,33,3,2,0,1,1,1,0,1,FALSE
SN97694552,Male,2021,5.8,Disability_Non-disable,0,92,87,3,3,2,0,0,12,33,0,15,7,11,20,18,21,22,10,11,3,4,2,2,4,4,2,2,TRUE
SN46588326,Female,2020,5.0,Disability_Non-disable,0,92,92,4,4,2,0,0,15,29,0,-1,10,12,22,22,18,24,13,16,2,2,1,1,1,2,0,1,FALSE
SN51540183,Male,2016,5.1,Disability_Cognitive,0,101,101,2,1,2,2,1,5,35,1,15,5,14,19,17,19,23,8,33,2,1,1,1,0,1,0,1,FALSE
SN77256078,Male,2020,5.4,Disability_Non-disable,0,116,109,2,1,2,0,0,21,40,12,14,11,13,18,24,29,26,16,43,2,4,1,2,1,2,0,2,FALSE
SN10683695,Male,2020,5.7,Disability_Cognitive,1,120,120,3,3,2,2,2,16,35,7,17,7,16,18,19,23,26,30,33,2,2,1,1,1,1,2,1,FALSE
SN74410580,Female,2020,4.5,Disability_Non-disable,0,105,105,1,1,2,1,2,27,38,0,0,18,23,25,32,30,32,24,38,2,4,1,3,2,2,0,1,FALSE
SN05531797,Female,2020,5.2,Disability_Non-disable,0,117,117,2,1,2,2,2,43,39,13,13,14,16,22,25,23,28,34,40,2,4,1,2,1,3,2,2,FALSE
SN40234309,Female,2020,5.0,Disability_Non-disable,0,98,98,4,3,2,0,0,15,26,6,10,7,9,20,19,21,28,14,23,1,2,1,2,2,4,2,2,TRUE
SN76713882,Female,2018,5.4,Disability_Non-disable,0,95,95,3,1,2,0,0,19,33,0,1,9,14,25,24,23,24,23,31,0,2,1,2,0,1,0,2,FALSE
SN20404058,Male,2018,4.9,Disability_Non-disable,0,114,114,1,1,2,2,2,25,42,2,1,10,17,22,25,25,31,14,33,1,2,0,2,1,2,0,0,FALSE
SN51380590,Male,2017,5.6,Disability_Non-disable,0,103,103,3,1,1,1,1,11,19,11,11,6,11,19,18,22,23,38,31,3,4,1,2,2,2,2,2,FALSE
SN97789577,Female,2018,5.0,Disability_Non-disable,0,97,97,5,3,2,1,0,26,33,0,-3,11,11,21,19,24,24,36,34,3,5,2,2,2,5,2,3,FALSE
SN43496413,Male,2017,5.7,Disability_Cognitive,0,116,116,5,2,2,0,0,6,26,2,15,0,14,16,16,16,24,5,25,2,3,1,1,1,2,1,2,TRUE
SN38828734,Male,2018,5.0,Disability_Non-disable,0,95,95,1,1,2,1,1,11,36,5,0,6,10,19,21,26,27,13,29,3,3,1,2,1,3,1,2,FALSE
SN79310928,Male,2018,4.9,Disability_Non-disable,0,95,95,1,1,0,0,0,31,42,0,1,13,14,18,18,28,29,21,41,2,3,1,2,1,2,2,2,FALSE
SN89070820,Male,2020,5.1,Disability_Cognitive,1,95,95,3,2,2,1,2,11,35,4,14,3,13,20,22,26,28,12,23,2,4,1,2,1,4,1,2,TRUE
SN34336758,Male,2021,6.1,Disability_SocialEmotional,0,114,102,2,2,1,1,1,15,31,0,1,8,12,19,21,25,24,2,25,2,2,1,2,0,1,0,2,TRUE
SN48452604,Male,2017,5.2,Disability_Non-disable,0,114,114,2,2,2,2,2,24,34,0,-2,9,13,22,21,26,28,12,34,2,2,1,1,0,0,0,0,TRUE
SN99741871,Male,2017,5.8,Disability_Non-disable,0,97,97,2,1,2,0,0,26,44,0,0,13,14,24,20,24,30,24,30,3,4,1,2,1,2,2,2,TRUE
SN90829882,Male,2017,5.7,Disability_Non-disable,0,103,103,1,1,0,0,0,17,38,5,15,8,15,19,24,27,30,14,34,2,3,1,2,1,2,1,2,TRUE
SN06951501,Male,2018,4.9,Disability_Non-disable,0,94,94,2,1,2,2,1,16,38,0,2,10,13,16,17,25,32,22,28,1,4,1,2,2,4,1,2,FALSE
SN97911787,Female,2020,4.9,Disability_Cognitive,1,110,110,3,3,2,0,1,15,32,14,15,3,16,17,22,25,29,6,33,0,2,0,1,1,2,1,2,TRUE
SN08869874,Male,2018,4.8,Disability_Non-disable,0,112,112,2,2,2,0,0,22,38,0,12,8,10,18,19,29,31,13,31,2,1,1,2,1,2,2,2,TRUE
SN66423827,Female,2016,5.3,Disability_Non-disable,0,103,103,2,2,0,0,0,25,39,1,1,9,14,24,25,25,29,23,29,2,3,1,2,1,1,1,2,TRUE
SN75087568,Male,2020,5.7,Disability_Non-disable,0,114,114,2,2,1,0,0,19,29,0,0,17,17,19,20,26,27,24,33,1,3,1,2,0,2,0,2,FALSE
SN86422257,Female,2018,5.3,Disability_Non-disable,0,102,102,3,2,2,2,2,26,34,0,-3,14,19,22,25,28,27,28,35,2,1,1,2,2,2,1,2,FALSE
SN79029701,Male,2021,5.4,Disability_Non-disable,0,95,93,1,1,0,0,0,18,39,7,16,10,15,21,18,22,27,22,32,1,2,1,1,1,2,2,1,FALSE
SN02821370,Female,2020,5.4,Disability_Non-disable,0,120,120,2,1,2,2,1,15,29,0,14,7,13,21,18,23,26,24,26,0,3,0,2,1,2,1,3,FALSE
SN74909062,Male,2020,5.3,Disability_Non-disable,0,109,109,2,1,2,1,0,31,37,1,2,15,20,23,27,26,28,20,49,2,3,1,2,2,3,1,2,TRUE
SN72399956,Female,2018,5.1,Disability_Non-disable,0,88,88,3,2,2,2,1,8,25,0,0,10,14,21,19,24,30,19,32,2,2,1,2,1,2,2,2,FALSE
SN31421269,Male,2017,4.5,Disability_Non-disable,0,95,95,3,2,2,2,2,31,47,1,0,20,33,30,30,29,28,54,37,1,4,1,1,1,2,0,2,FALSE
SN97497438,Male,2020,5.4,Disability_Cognitive,0,105,105,2,2,1,1,1,6,20,4,14,0,7,12,11,14,20,4,16,1,1,1,0,0,0,0,0,TRUE
SN67329579,Male,2020,5.4,Disability_Cognitive,1,99,99,2,1,2,0,0,22,49,0,2,6,13,19,19,24,29,16,36,2,2,1,1,1,2,1,2,FALSE
SN33923273,Female,2018,5.3,Disability_Non-disable,0,120,120,2,1,1,1,1,25,34,0,3,5,11,20,19,22,26,37,35,3,3,1,1,2,0,1,2,FALSE
SN84458801,Female,2020,5.6,Disability_Cognitive,1,94,94,4,3,2,0,0,3,30,0,18,3,9,16,18,20,22,10,12,0,1,0,2,0,2,0,0,TRUE
SN98348579,Female,2020,5.0,Disability_Non-disable,0,114,114,4,3,2,2,2,44,61,0,0,28,30,31,32,31,30,49,49,3,4,1,2,1,4,2,2,FALSE
SN33501459,Male,2018,5.7,Disability_Non-disable,0,92,92,3,3,0,0,0,26,28,0,2,10,9,17,19,21,26,37,30,3,3,1,1,1,2,2,2,FALSE
SN44006921,Male,2021,5.5,Disability_Non-disable,0,78,78,4,2,2,0,0,4,30,1,-4,6,8,19,18,29,30,11,15,0,4,0,2,0,2,1,2,TRUE
SN62164122,Male,2018,4.9,Disability_Cognitive,0,120,120,1,1,1,0,1,14,36,6,13,4,16,21,22,24,29,16,33,2,4,1,2,2,3,1,1,TRUE
SN12616059,Male,2020,5.6,Disability_Sensory,0,97,97,2,2,0,0,0,9,27,0,11,11,10,18,20,20,27,4,24,2,2,1,1,1,3,2,2,FALSE
SN21906510,Male,2018,5.3,Disability_Non-disable,0,105,105,1,1,0,0,0,6,25,4,13,0,4,11,12,13,26,9,6,1,0,1,1,0,2,0,1,TRUE
SN94597142,Male,2017,5.7,Disability_Physical,0,116,116,2,2,2,2,1,6,36,3,14,1,14,19,21,23,30,7,10,1,2,1,1,1,2,1,2,FALSE
SN03176815,Male,2021,4.9,Disability_Non-disable,0,91,89,1,1,2,0,0,37,64,1,-1,15,18,26,29,30,30,34,48,4,5,3,3,3,4,2,2,FALSE
SN94420013,Male,2020,5.1,Disability_Non-disable,0,105,105,3,2,2,1,1,21,33,13,0,11,18,21,19,22,25,34,27,1,2,2,2,1,4,2,2,FALSE
SN34650162,Female,2017,5.1,Disability_SocialEmotional,1,101,101,2,1,2,2,2,31,46,0,2,23,19,27,29,31,30,38,35,2,3,1,2,1,1,2,2,FALSE
SN43483839,Female,2018,5.4,Disability_Non-disable,0,95,95,3,2,2,1,1,8,25,4,14,5,10,20,21,20,24,15,10,2,2,0,2,1,2,2,2,FALSE
SN88278874,Female,2017,4.7,Disability_Cognitive,0,103,103,2,1,1,1,0,20,33,8,10,8,12,19,17,21,24,9,14,2,2,1,1,1,3,0,2,TRUE
SN19620387,Female,2016,5.1,Disability_Non-disable,0,101,101,2,2,2,2,2,27,50,0,-4,12,23,28,30,30,30,28,31,2,4,1,2,2,4,0,2,FALSE
SN25293273,Male,2018,4.8,Disability_Non-disable,0,94,94,1,1,0,0,0,17,41,10,19,7,15,23,24,23,29,13,34,2,2,1,1,1,2,1,0,FALSE
SN19550573,Male,2021,5.1,Disability_Non-disable,0,113,105,2,2,2,0,1,19,58,1,0,10,14,18,22,24,29,32,43,3,4,2,2,2,3,2,2,TRUE
SN34898192,Female,2017,5.7,Disability_Non-disable,0,116,116,4,3,1,1,1,18,30,11,0,5,15,18,21,23,31,20,28,1,0,1,1,1,2,2,2,TRUE
SN77313739,Female,2018,5.3,Disability_Non-disable,0,97,97,2,1,0,0,0,14,32,-1,-2,6,10,16,18,20,25,28,8,1,2,1,1,1,2,0,0,FALSE
SN91953846,Female,2020,5.5,Disability_Non-disable,0,95,95,4,3,2,0,0,20,30,1,3,9,18,27,30,31,30,30,28,2,4,1,2,1,3,2,2,FALSE
SN75444329,Female,2017,5.4,Disability_Non-disable,0,115,115,1,1,2,0,2,21,35,-1,-1,14,15,24,22,24,27,9,28,2,3,1,2,2,2,2,2,TRUE
SN59703258,Male,2020,5.6,Disability_Cognitive,0,113,113,2,2,2,1,1,4,29,4,10,9,8,16,18,19,23,6,27,3,5,2,2,2,4,2,2,FALSE
SN94222747,Female,2018,4.6,Disability_Non-disable,0,97,97,2,1,2,2,1,22,28,0,0,9,11,16,16,18,25,15,30,1,2,0,1,2,2,0,2,FALSE
SN62488003,Female,2020,5.0,Disability_Non-disable,0,94,94,2,2,2,2,2,26,38,0,0,10,12,20,21,23,23,25,24,3,4,2,2,2,2,2,2,FALSE
SN95101411,Male,2021,5.8,Disability_Non-disable,0,117,108,3,2,2,2,0,32,56,-1,-1,9,18,21,24,27,29,43,38,2,1,2,2,2,2,2,2,FALSE
SN81909507,Female,2018,5.0,Disability_Non-disable,0,103,103,1,1,0,0,0,19,29,2,-1,3,6,16,11,21,24,14,23,0,3,0,1,0,1,1,2,FALSE
SN11776923,Male,2021,4.6,Disability_Non-disable,0,104,98,3,3,2,2,2,33,57,0,-1,19,18,25,26,31,28,33,37,2,3,1,2,2,3,2,2,FALSE
SN78687683,Female,2018,5.3,Disability_Non-disable,0,103,103,2,1,2,2,1,31,31,0,3,14,19,25,27,24,29,16,36,0,4,1,1,1,1,2,1,FALSE
SN14334596,Male,2018,5.2,Disability_Non-disable,0,95,95,2,1,2,0,0,20,28,-1,-1,14,15,22,22,23,26,15,33,1,3,1,1,1,0,1,2,FALSE
SN20097478,Female,2021,4.8,Disability_Non-disable,0,113,105,3,3,2,0,1,32,43,0,-1,20,21,25,27,30,29,22,47,2,3,2,1,1,4,2,2,FALSE
SN01947645,Female,2018,4.7,Disability_Non-disable,0,120,120,2,1,2,2,2,38,71,0,3,20,22,25,25,29,30,59,37,3,3,1,2,3,2,1,1,FALSE
SN67220229,Female,2020,5.5,Disability_Non-disable,0,95,95,2,1,2,2,2,38,60,0,-3,24,28,28,30,30,30,53,48,3,5,1,3,1,4,2,2,FALSE
SN64198832,Male,2016,5.5,Disability_Non-disable,0,120,120,2,2,2,0,2,34,47,-3,0,16,20,23,25,24,29,39,34,2,2,1,2,2,3,1,1,FALSE
SN44782255,Male,2020,5.7,Disability_Non-disable,0,95,95,2,1,2,2,2,25,41,2,1,11,11,23,23,28,31,14,26,2,2,1,1,1,2,1,2,FALSE
SN95024870,Female,2020,5.7,Disability_Cognitive,1,95,95,1,1,1,1,0,24,31,0,-1,6,14,22,17,26,29,17,17,1,4,1,2,1,2,1,2,TRUE
SN92145336,Male,2021,5.6,Disability_Cognitive,1,99,94,2,1,2,1,0,19,33,0,15,10,10,17,19,21,26,14,18,2,2,2,1,2,3,1,1,TRUE
SN05377618,Male,2017,5.9,Disability_Non-disable,0,99,99,3,3,2,0,0,20,30,9,18,9,12,22,23,28,29,27,28,2,3,1,2,2,2,0,2,TRUE
SN70455297,Female,2021,6.5,Disability_Cognitive,0,95,93,2,1,0,0,0,12,33,8,14,8,11,17,19,23,27,14,28,1,1,0,1,1,1,0,0,FALSE
SN48868860,Female,2020,5.0,Disability_Non-disable,0,95,95,3,1,1,0,0,25,45,0,0,12,18,21,25,28,30,37,39,2,4,1,2,1,3,1,2,TRUE
SN92410945,Male,2021,5.3,Disability_Non-disable,0,104,98,3,1,2,2,1,28,46,1,2,10,14,23,21,25,31,42,35,2,2,1,2,1,2,2,2,FALSE
SN72708634,Male,2017,5.4,Disability_Non-disable,0,88,88,4,1,2,1,1,2,24,3,11,2,6,11,10,16,24,3,3,0,1,0,1,0,0,0,1,TRUE
SN15556246,Male,2020,5.7,Disability_Non-disable,0,105,105,2,1,2,1,1,46,52,-1,0,31,29,28,31,29,30,43,40,3,5,2,2,3,5,2,3,FALSE
SN73599322,Female,2016,5.1,Disability_Non-disable,0,114,114,2,2,0,0,0,16,27,3,14,7,9,20,19,21,25,17,23,1,2,1,2,1,2,1,2,TRUE
SN02437597,Male,2020,5.4,Disability_SocialEmotional,1,95,95,3,3,2,0,1,16,29,4,-1,2,17,22,19,24,28,10,32,2,4,1,2,1,4,2,4,FALSE
SN70135137,Female,2017,5.1,Disability_Cognitive,0,115,115,3,1,2,1,0,29,44,0,0,18,15,29,24,25,32,23,33,2,2,1,2,2,1,0,2,TRUE
SN74867628,Male,2017,5.1,Disability_Cognitive,0,99,99,6,2,2,0,0,16,30,6,8,5,11,19,17,21,27,20,26,2,3,1,2,1,1,1,1,TRUE
SN38016045,Male,2017,4.8,Disability_Non-disable,0,97,97,2,1,2,0,1,26,44,0,-4,15,15,29,26,30,31,15,30,1,4,1,2,1,2,2,1,FALSE
SN12460262,Male,2018,5.5,Disability_Non-disable,0,98,98,3,2,2,2,1,21,29,0,1,9,12,17,17,24,27,14,34,1,2,1,1,2,2,1,3,TRUE
SN81997303,Male,2021,4.9,Disability_Non-disable,0,94,91,2,2,2,2,1,30,60,1,2,14,26,29,29,31,28,20,30,2,2,0,1,1,2,1,0,TRUE
SN64579755,Female,2018,4.6,Disability_Non-disable,0,89,89,2,1,2,0,0,17,35,13,0,5,4,18,19,23,30,14,19,1,1,2,1,0,1,1,0,FALSE
SN92447530,Male,2020,5.1,Disability_Non-disable,0,94,94,1,1,2,0,2,13,25,5,12,7,12,17,13,23,27,8,26,1,2,0,1,0,0,0,1,TRUE
SN35490797,Male,2020,5.5,Disability_Cognitive,0,113,113,1,1,1,0,0,22,35,6,13,9,10,24,25,25,29,23,37,2,2,1,1,1,1,2,2,TRUE
SN81584677,Male,2021,5.6,Disability_Sensory,1,95,93,2,2,0,0,0,40,54,0,-4,20,26,29,30,31,29,25,46,2,2,1,1,1,2,1,2,FALSE
SN29624752,Male,2018,5.1,Disability_Non-disable,0,120,120,2,1,2,2,1,28,32,0,1,12,13,18,21,19,23,12,25,2,4,1,2,2,2,2,2,FALSE
SN66101556,Female,2017,5.2,Disability_Non-disable,0,93,93,2,2,2,2,1,8,30,3,12,8,13,19,18,19,25,18,25,0,2,0,1,2,2,0,2,FALSE
SN79341952,Female,2016,5.0,Disability_Non-disable,0,120,120,3,3,2,0,0,12,27,7,15,6,15,20,17,24,23,15,21,1,2,0,1,1,1,1,2,TRUE
SN57079798,Male,2020,5.4,Disability_Non-disable,0,105,105,2,1,2,2,0,25,32,0,1,17,15,21,14,23,31,14,24,1,3,1,2,2,2,1,2,FALSE
SN51371999,Male,2018,5.4,Disability_Cognitive,1,93,93,2,1,2,2,0,10,30,6,10,4,18,22,20,23,27,10,0,2,3,1,2,1,2,1,2,FALSE
SN32807428,Female,2021,5.5,Disability_Non-disable,0,104,98,3,1,2,0,0,24,38,0,0,12,20,30,32,30,28,22,32,2,2,1,2,1,3,2,2,TRUE
SN13937488,Female,2017,5.3,Disability_Non-disable,0,116,116,2,1,1,1,0,22,29,-1,0,11,15,20,25,27,29,33,32,1,3,1,2,0,1,0,0,TRUE
SN37066435,Male,2018,5.5,Disability_Non-disable,0,88,88,1,1,0,0,0,21,30,0,0,15,15,19,19,22,28,11,26,2,3,1,1,1,2,2,1,TRUE
SN55162737,Female,2018,5.3,Disability_Non-disable,0,97,97,4,1,1,1,0,11,30,2,0,8,13,18,15,21,29,14,20,2,0,0,1,1,1,0,0,TRUE
SN45690719,Female,2018,4.7,Disability_Cognitive,0,92,92,4,4,2,0,0,22,28,-1,0,10,10,16,16,18,24,15,29,1,3,1,1,1,3,2,1,TRUE
SN87410933,Male,2018,5.4,Disability_Non-disable,0,115,115,2,2,2,2,2,21,42,0,-1,13,16,21,19,25,26,6,29,2,4,1,2,2,4,2,2,FALSE
SN31771452,Female,2020,5.3,Disability_Non-disable,0,94,95,2,2,1,1,1,34,51,-1,3,23,21,26,24,29,29,47,46,2,3,1,2,2,2,1,2,FALSE
SN14779809,Female,2017,5.7,Disability_Non-disable,0,95,95,1,1,2,0,0,26,34,0,4,12,18,19,21,24,28,37,38,2,1,1,1,0,2,0,1,FALSE
SN35348759,Male,2018,5.6,Disability_Cognitive,0,113,113,2,2,2,1,2,11,33,6,14,8,17,21,21,25,29,18,29,0,2,1,1,0,2,1,1,FALSE
SN53664452,Male,2016,5.6,Disability_Non-disable,0,114,114,2,2,2,1,1,13,28,3,10,7,13,19,26,27,29,15,22,1,4,2,2,3,2,2,2,FALSE
SN28743945,Male,2017,4.9,Disability_Non-disable,0,90,90,1,1,0,0,0,30,41,-1,-3,22,22,21,25,30,27,17,39,2,3,1,1,1,1,1,1,FALSE
SN20034571,Male,2018,5.8,Disability_Non-disable,0,114,114,3,3,1,1,1,26,43,0,3,11,16,25,30,30,30,31,20,3,4,2,2,0,2,2,2,FALSE
SN11249644,Male,2021,5.5,Disability_Cognitive,0,120,109,3,3,2,2,1,16,38,6,13,5,11,18,20,25,23,20,30,4,4,2,2,1,2,2,2,TRUE
SN90399991,Male,2020,5.2,Disability_Non-disable,0,109,109,1,1,2,2,2,21,32,-2,-2,20,19,26,23,24,24,23,25,2,3,2,2,2,2,2,2,TRUE
SN91258214,Male,2018,5.5,Disability_Non-disable,0,120,120,2,1,2,2,1,30,43,-2,-2,9,18,21,26,27,29,42,36,2,5,1,2,2,3,0,2,FALSE
SN74905232,Female,2018,5.2,Disability_Cognitive,0,95,95,2,2,2,1,1,1,22,0,9,0,9,13,14,17,22,0,23,0,2,0,0,0,1,0,0,TRUE
SN10489718,Male,2020,5.7,Disability_Non-disable,0,104,104,2,1,2,2,1,60,72,0,1,15,13,22,26,30,30,35,51,3,5,2,3,3,5,2,4,FALSE
SN65888726,Male,2016,4.7,Disability_Non-disable,0,114,114,1,1,0,0,0,27,33,14,13,18,16,23,29,30,31,20,32,1,2,1,2,0,1,2,1,FALSE
SN98311173,Female,2017,5.1,Disability_Non-disable,0,114,114,3,1,1,0,0,16,34,9,10,12,12,17,17,23,31,42,31,1,3,1,2,0,2,1,2,TRUE
SN81422298,Male,2018,4.8,Disability_Non-disable,0,89,89,3,3,2,1,0,24,41,7,4,6,15,23,22,21,27,13,29,2,4,1,2,2,4,1,2,FALSE
SN59569271,Female,2018,5.5,Disability_Non-disable,0,114,114,3,2,2,1,1,28,43,-1,0,11,19,26,26,27,29,30,29,3,4,1,2,2,2,2,2,FALSE
SN17298068,Male,2017,5.5,Disability_Non-disable,0,97,99,3,3,2,1,0,25,28,0,2,16,15,16,24,24,28,18,32,2,3,1,2,1,2,2,1,FALSE
SN75390367,Female,2020,4.9,Disability_Non-disable,0,91,105,3,2,2,2,1,18,42,-1,-2,14,17,25,28,29,29,44,35,1,3,1,2,1,2,0,2,FALSE
SN71519806,Female,2021,4.7,Disability_Non-disable,0,78,78,4,4,1,0,0,14,31,0,1,6,11,20,22,27,31,33,37,1,3,1,2,1,2,0,2,FALSE
SN91501262,Male,2017,5.9,Disability_Non-disable,0,95,95,3,2,2,0,1,21,38,0,-3,5,16,22,19,23,25,21,32,2,2,1,2,1,3,2,2,TRUE
SN86508242,Male,2016,5.2,Disability_Non-disable,0,114,114,2,1,1,1,0,21,29,0,14,8,16,22,19,25,30,16,28,2,3,1,1,1,2,2,2,FALSE
SN26815294,Female,2020,5.2,Disability_Non-disable,0,114,114,1,1,1,0,0,26,40,-2,-1,15,19,22,31,29,30,26,45,1,4,1,2,1,3,1,2,FALSE
SN94077914,Female,2020,4.6,Disability_Non-disable,0,95,95,1,1,1,1,1,35,52,2,4,15,20,21,25,28,29,31,44,2,2,1,1,1,3,2,2,FALSE
SN29423701,Male,2020,5.4,Disability_Non-disable,0,120,120,1,1,2,1,1,33,47,1,-2,12,16,19,21,29,30,17,39,3,3,2,2,2,3,2,2,TRUE
SN37591121,Female,2018,5.4,Disability_Non-disable,0,114,114,3,1,2,1,1,24,29,0,2,8,17,22,24,26,28,27,34,2,3,1,2,2,2,1,2,FALSE
SN33186626,Female,2021,5.6,Disability_Non-disable,0,101,96,2,1,2,1,1,27,39,4,0,9,17,21,18,27,30,10,33,2,3,1,1,1,3,1,2,TRUE
SN08296568,Male,2021,5.5,Disability_SocialEmotional,0,96,95,3,2,2,2,2,22,31,2,-1,17,19,25,26,29,30,26,28,4,4,2,2,4,5,2,3,FALSE
SN09475349,Female,2021,5.0,Disability_Non-disable,0,115,104,2,1,2,1,1,8,29,3,-3,6,14,20,20,23,27,15,42,2,3,1,2,0,2,2,3,FALSE
SN61899385,Male,2021,5.3,Disability_Cognitive,0,114,102,1,1,2,2,0,20,33,1,1,7,10,20,24,26,29,22,46,2,2,1,2,1,2,0,2,FALSE
SN22356255,Male,2018,5.9,Disability_Cognitive,1,108,108,2,1,2,2,2,12,27,-2,12,6,14,19,16,20,23,20,23,2,2,1,2,1,2,2,2,TRUE
SN33208320,Male,2020,5.0,Disability_Non-disable,0,114,114,3,2,2,1,1,14,28,8,-3,11,17,19,19,24,24,14,29,1,4,2,2,1,4,1,2,FALSE
SN14014989,Female,2018,4.9,Disability_Non-disable,0,92,92,3,3,2,1,0,21,30,0,-1,9,14,22,22,27,26,39,36,2,3,1,1,2,2,2,2,FALSE
SN97496790,Female,2018,5.2,Disability_Non-disable,0,92,92,2,2,1,1,1,28,32,0,1,15,16,21,26,27,26,36,39,3,4,1,2,1,4,2,2,FALSE
SN50755247,Male,2018,5.3,Disability_Non-disable,0,88,88,7,5,2,0,0,5,22,1,14,2,8,14,14,17,23,10,11,2,2,1,2,1,2,2,2,TRUE
SN33486826,Female,2016,5.7,Disability_Non-disable,0,101,101,3,3,2,1,1,26,32,0,1,14,14,18,21,26,23,29,39,3,3,1,2,0,2,1,3,FALSE
SN23569520,Female,2020,4.6,Disability_Cognitive,0,105,105,2,2,1,1,0,19,25,-1,0,7,15,13,14,19,26,21,32,1,3,1,1,0,2,1,2,TRUE
